experiment, date, instrument, operator, firmware, software, block_cycles, run_minutes, edit_delay, bg_median.465-510, bg_median.533-580, plateau_median.465-510, plateau_median.533-580, heat_rate, cool_rate, overshoot, settling, transition.95→60 °C, transition.60→72 °C, transition.72→95 °C, transition.72→40 °C, hold_temp.mean, hold_temp.sd, hold_temp.n, lamp_ref.465-510, lamp_ref.533-580, lamp_drift.465-510, lamp_drift.533-580, exposure.465-510, exposure.533-580, chan_switch, cycle_sd, invalid_acq.bad, invalid_acq.n, templog_late.bad, templog_late.n, pc_amplitude.35S | DEMO-CRM, pc_amplitude.T-NOS | DEMO-CRM, pc_amplitude.HMG | DEMO-CRM, pc_cq.35S | DEMO-CRM, pc_cq.T-NOS | DEMO-CRM, pc_cq.HMG | DEMO-CRM, pc_batch.35S | DEMO-CRM, pc_batch.T-NOS | DEMO-CRM, pc_batch.HMG | DEMO-CRM, ntc_rate.bad, ntc_rate.n, action_rate.bad, action_rate.n, late_rate.bad, late_rate.n, call_disagree.bad, call_disagree.n, rep_sd, rowcol, manual_rate.bad, manual_rate.n, copied.count, findings.count
DEMO_LC1_HIST_0126, 2025-10-25 11:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.55859347979901, -1.073038862407951, 1808.031730040659, 1609.245922329504, 3064.7431622099866, 1256.7915178582064, 4.7571, 2.26038, 5.29, 4.13, 15.387078373783, 2.4210966386445327, 4.914251371197533, 16.852752246491672, -0.3952512230935675, 0.02979712139023771, 45, 7082, 20892, 0.6100468575120943, -1.712991341520856, 235, 89, 1041, 44.18275883138247, 0, 90, 22, 12670, 1341.1332277461077, 1393.5423473638036, 1650.6041849509916, 33.16859537427792, 32.06632954032641, 23.184763229132976, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 0, 24, 4, 14, 0.0821599798038309, 0.21897522898777744, 0, 60, 0, 93
DEMO_LC1_HIST_0127, 2025-10-29 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.6021789051752, 0.20401459731442667, 1700.2582532861616, 1079.2372204921335, 2267.272775972767, 1528.7562176086303, 4.78134, 2.24826, 5.2700000000000005, 4.54, 15.360820406279856, 2.4124757765526055, 4.96084696001102, 16.828491077618377, -0.4053496430906446, 0.03129292980479529, 45, 7064, 20772, 0.3888542774316226, -2.525665074551422, 261, 115, 1047, 43.64863737988124, 0, 90, 24, 12669, 1403.838921628166, 1525.3468751473263, 1304.5726624366644, 33.606509418981354, 30.838418486940622, 23.17706159417789, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 11, 14, 0.15429525821352813, 0.29921280471779577, 0, 60, 1, 92
DEMO_LC1_HIST_0128, 2025-11-08 15:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.5676930547431, -0.04795522254382894, 1786.067802966354, 1248.9151413565999, 2986.6202414198574, 1288.6675400369356, 4.76922, 2.2846200000000003, 5.3100000000000005, 4.54, 15.334889560224523, 2.4183740434789214, 4.889321530164611, 16.672330454557848, -0.38959015299240624, 0.030126330287084568, 45, 7068, 20517, 0.3058687343514278, -3.6256612476440884, 244, 156, 1050, 30.707033693402906, 0, 90, 22, 12624, 1349.7030280308409, 1459.9529864286794, 1359.5007003308185, 33.14112916539901, 30.37741378804236, 23.078900472981193, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 0, 24, 0, 8, 0.1417313871495972, 0.8815531828992642, 1, 60, 0, 78
DEMO_LC1_HIST_0129, 2025-11-09 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.63523101478758, 0.2528902440916158, 1799.353909088228, 1351.8668840300309, 2629.741027989276, 887.1717154332896, 4.80558, 2.24826, 5.42, 4.54, 15.352833094565566, 2.4322948280563423, 4.888551005713796, 16.739079092254393, -0.4050540996999206, 0.032438796748195824, 45, 7072, 20915, 0.4409918220143698, -2.6639165485716467, 252, 116, 1049, 39.466843152692604, 0, 90, 29, 12624, 1644.1266712940067, 1447.2049619401469, 1544.2194549773076, 33.53117997440525, 31.812225598431784, 23.25086144334267, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 6, 14, 0.2860787959431282, 0.4901740501872055, 0, 60, 0, 113
DEMO_LC1_HIST_0130, 2025-11-16 10:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.53905329936823, -0.3753312385264489, 1864.7478934722992, 1204.5683243114083, 2843.1466124815665, 1314.8719160279861, 4.77528, 2.2846200000000003, 5.26, 4.54, 15.281741384054316, 2.4173448841598164, 4.90319601682977, 16.74667917584225, -0.4096890924986828, 0.035140623468733694, 45, 7080, 20770, 0.32135922193310307, -3.8287187591750778, 201, 130, 1041, 33.582756569417484, 1, 90, 27, 12624, 1371.389888392746, 1411.475076642407, 1560.751363163802, 33.092025000997474, 31.614560266805928, 22.93207895515833, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 7, 16, 0.18315794792374818, 0.22604029633051714, 0, 60, 0, 100
DEMO_LC1_HIST_0131, 2025-11-17 15:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.54545861370717, 0.3089076509849795, 1566.7315603038116, 1213.2787332141024, 2435.342352391157, 1179.706071082055, 4.7934600000000005, 2.27856, 5.19, 4.54, 15.307596684347413, 2.419799223952413, 4.902841015471613, 16.574240622324783, -0.4153287334204867, 0.03451373710485372, 45, 7057, 20751, 0.28203344297257726, -3.0328860208071973, 233, 164, 1050, 42.981393304085614, 1, 90, 27, 12670, 1660.122713669384, 1382.8248836940547, 1425.723393007501, 33.90342387148645, 30.718695229040392, 23.357682849746826, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 7, 14, 0.1711352262676959, 0.9084817887605559, 0, 60, 0, 100
DEMO_LC1_HIST_0132, 2025-11-20 12:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.58392846698928, -0.38884936705853307, 1590.1567211580511, 1308.1540073679057, 2606.778978671153, 1093.2194662223808, 4.751040000000001, 2.2543200000000003, 5.37, 4.54, 15.299965680276463, 2.408452243118379, 4.862869053622081, 16.92788162705215, -0.41473333370704263, 0.028186427022274953, 45, 7035, 21077, 0.29261472445734127, -3.1949444531919458, 241, 93, 1044, 39.88937542439955, 0, 90, 27, 12624, 1468.565929912396, 1426.1660725831914, 1342.3863229253668, 33.79176915011311, 30.721171102781998, 23.065869305622286, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 0, 24, 4, 14, 0.09754555181198633, 0.49363933142796285, 0, 60, 0, 111
DEMO_LC1_HIST_0133, 2025-11-20 10:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.48506185091276, -0.6694325064993626, 1729.0447248969908, 1302.266651478248, 2228.730584179219, 1949.8727264105698, 4.7934600000000005, 2.26038, 5.34, 4.54, 15.312492405189126, 2.410931926117467, 4.926107881444097, 16.629370495595616, -0.3829671842493216, 0.03321263412136816, 45, 7037, 20781, 0.398825196615925, -2.8770691415795024, 236, 108, 1042, 52.65595795513293, 1, 90, 22, 12702, 1797.3074984287432, 1420.5094171741891, 1430.139096051696, 33.46597334236011, 30.890865611722134, 23.795943661131588, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 1, 24, 6, 14, 0.20290490215693635, 0.8749610360950104, 0, 60, 0, 94
DEMO_LC1_HIST_0134, 2025-11-21 10:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.49705090464045, -0.14857469411211324, 1951.3844366882236, 1442.2821467638396, 2070.151836993653, 1139.466286141421, 4.751040000000001, 2.30886, 5.17, 4.54, 15.34093748563389, 2.4138877841716884, 4.912752361534518, 16.474715960312167, -0.4147431282617981, 0.03879484341053704, 45, 7086, 20735, 0.3533711320310885, -2.9631001464462075, 271, 113, 1043, 52.80743262334304, 2, 90, 30, 12670, 1418.8859838271278, 1560.7642765558273, 1523.5725543745268, 33.25371165740463, 31.267871147921493, 22.978210363523903, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 3, 12, 0.6083680413716567, 0.5447642103528937, 0, 60, 1, 91
DEMO_LC1_HIST_0135, 2025-11-22 14:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.61112004217455, -0.16607998616794478, 1806.2342281967058, 1074.274703876655, 2086.880425177943, 1047.0542738443532, 4.76316, 2.23008, 5.32, 4.54, 15.31459621890189, 2.4131835862056668, 4.932265796665904, 17.056956249850803, -0.40614149115688386, 0.03392477446775441, 45, 7060, 20822, 0.2571568866343938, -2.6518735280069246, 248, 140, 1047, 37.063516535174585, 1, 90, 29, 12670, 1484.5105534189715, 1409.9723869959125, 1329.0150830023927, 34.06915689482745, 31.42528868594688, 22.870782258157572, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 1, 14, 0.31599162923104984, 0.9245500633494378, 0, 60, 0, 108
DEMO_LC1_HIST_0136, 2025-12-03 13:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.59180604151818, 0.884116709717587, 1929.9882081007204, 1092.0480077920665, 2369.6639434828603, 1264.8240202064126, 4.78134, 2.2422, 5.34, 4.54, 15.336210327276932, 2.4188621928853125, 4.8840740340445805, 16.496132404270703, -0.41533196122476174, 0.03141962763841168, 45, 7067, 20735, 0.22432890299149524, -2.6503313754293663, 231, 124, 1047, 34.53366425615872, 0, 90, 17, 12624, 1418.7549494864438, 1488.2014241924605, 1535.5989497291935, 33.438751108250294, 31.059147196523355, 22.614535619652784, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 3, 10, 0.16619017549056103, 0.5223026908160596, 0, 60, 0, 104
DEMO_LC1_HIST_0137, 2025-12-07 14:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.62020868550486, -0.5578341639185843, 1790.808533026809, 1127.6137997380176, 2889.9079219951636, 1172.8655590679793, 4.78134, 2.2361400000000002, 5.29, 4.54, 15.35976401137755, 2.4139357175924285, 4.911731325977272, 16.831069781306148, -0.4115384744888066, 0.0297104818785168, 45, 7051, 20647, 0.4591120648228803, -2.5342230996326878, 228, 108, 1041, 24.74805236900754, 0, 90, 22, 12688, 1539.1961646594334, 1632.1038827058471, 1478.6973720594756, 33.002922752220954, 30.59554802996968, 22.792321163101818, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 2, 8, 0.28259547269801016, 0.5675376469715214, 0, 60, 0, 91
DEMO_LC1_HIST_0138, 2025-12-18 16:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.5137849762139, 0.38924077850174016, 1769.6937181662881, 1365.4940836818832, 1758.842627849467, 1846.407608533646, 4.7571, 2.2725, 5.39, 4.54, 15.262167775851973, 2.4135707450896047, 4.8626764060268, 16.817937836883022, -0.40653757053120515, 0.03721979713521716, 45, 7067, 20790, -0.050948446978151096, -3.828628133820337, 249, 130, 1050, 45.444048547214074, 0, 90, 22, 12670, 1458.0332708690526, 1422.248947463599, 1472.3575626111972, 33.59004509400466, 31.54136820928309, 23.145920498504402, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 6, 14, 0.11070300317156542, 0.8958154849787031, 0, 60, 0, 107
DEMO_LC1_HIST_0139, 2025-12-20 14:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.55689271530318, 0.167565407418944, 1671.15241112809, 1270.720877640051, 2818.0541830394513, 1044.8609249612077, 4.74498, 2.2664400000000002, 5.22, 4.54, 15.301308999310788, 2.416515608339703, 4.851800981732495, 16.66510925820753, -0.4090698170683656, 0.03912402720548255, 45, 7096, 20935, 0.31309024761967225, -2.7486959524633, 200, 99, 1050, 63.74015412080978, 0, 90, 29, 12669, 1518.415774068872, 1559.8714951564534, 1261.9005559501848, 34.17687859101499, 31.323344590857207, 23.050242869981375, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 15, 22, 0.17025049318893848, 0.4299776338346519, 0, 60, 0, 110
DEMO_LC1_HIST_0140, 2025-12-31 11:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.59373348606977, 0.2523578332791937, 1829.1533300776161, 1346.6265913770708, 2497.501010519306, 1481.0472667479671, 4.72074, 2.29068, 5.28, 4.54, 15.268847421726868, 2.4095554679664906, 4.873574601469334, 16.790830738533536, -0.4016026805313079, 0.03677984467355185, 45, 7112, 20726, 0.37993415203093234, -2.2971118259110352, 244, 95, 1047, 27.857919024039177, 0, 90, 25, 12623, 1402.202917981885, 1426.301828075628, 1583.858035667413, 33.533845725430936, 30.938400458149168, 22.987443478897326, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 3, 10, 0.21500655785065736, 0.3074758707447173, 0, 60, 0, 86
DEMO_LC1_HIST_0141, 2026-01-06 10:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.51052640103575, -0.6781971617336576, 1679.0896112449013, 1218.3143136863841, 2740.4357915767528, 1307.1315417216313, 4.751040000000001, 2.21796, 5.23, 4.54, 15.251727439069315, 2.4145795202605402, 4.88360494742035, 16.30198070189546, -0.38495702659673686, 0.036515578636541195, 45, 7094, 20939, 0.10254477020667052, -2.8930031033449026, 265, 119, 1040, 46.46525541784028, 0, 90, 29, 12669, 1649.1290096681914, 1440.59629320656, 1433.5901216998911, 33.26660537090231, 31.319307288349975, 23.176930060597595, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 2, 16, 0.5250140798180984, 1.1435620372917634, 0, 60, 0, 89
DEMO_LC1_HIST_0142, 2026-01-11 14:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.53404623741692, -0.22364359734495698, 1488.2827360880967, 1592.1827869424528, 2955.3235411952, 1290.1340971233808, 4.74498, 2.2422, 5.14, 4.54, 15.274269053101225, 2.424258553853501, 4.8639575753427815, 16.747840918965792, -0.3959132416506505, 0.0323023960177604, 45, 7068, 20856, 0.25849354024200344, -2.277045670869036, 260, 113, 1048, 20.779707338781556, 0, 90, 21, 12663, 1352.3852416118038, 1563.9396667468932, 1478.1272073335201, 33.60482874957268, 31.09742262843496, 22.489463203963755, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 6, 24, 0.1260630107697807, 0.41569750873388084, 0, 60, 0, 86
DEMO_LC1_HIST_0143, 2026-01-14 10:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.51378727032869, -0.17821596022551717, 1787.8857037036337, 1434.316909975374, 2582.9143966698234, 1629.1003325050397, 4.7571, 2.2119, 5.26, 4.54, 15.248982792114095, 2.4131508287315193, 4.933893301718136, 16.45822926379409, -0.3960974659303949, 0.03274567067196187, 45, 7047, 20718, 0.5108746284244573, -3.021737806356193, 234, 117, 1046, 48.296835051424395, 0, 90, 20, 12669, 1492.9058284536768, 1570.048968163712, 1458.8026554394787, 33.346414132562785, 30.536224346087426, 23.492083629403865, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 4, 18, 0.436651739441655, 0.3887110875848097, 0, 60, 0, 101
DEMO_LC1_HIST_0144, 2026-01-20 16:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.61598065790791, 0.06503556527429497, 1807.961360519959, 1464.5592278237682, 2817.1467708445684, 1865.7123847246617, 4.78134, 2.24826, 5.18, 4.54, 15.233682289705277, 2.401318197511752, 4.907748711853665, 16.597653712632546, -0.40792984857407166, 0.03013096187904129, 45, 7087, 20824, 0.29138266688497805, -2.8816060416904885, 240, 106, 1050, 33.08796728253789, 0, 90, 28, 12623, 1490.34521388597, 1475.4440121312803, 1564.5840851354374, 33.07283296224843, 30.69626257198708, 23.05837679883055, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 0, 24, 1, 10, 0.12073856376843047, 0.30763833684518666, 0, 60, 0, 93
DEMO_LC1_HIST_0145, 2026-01-22 11:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.56375039219077, 0.49537325761609635, 1552.545434293042, 1421.78898508662, 2211.5501189634706, 1677.7682661709414, 4.7934600000000005, 2.2422, 5.2700000000000005, 4.54, 15.209391789518579, 2.4163106097275615, 4.871049872390626, 16.766164771817476, -0.41400076746611175, 0.03198102204343499, 45, 7053, 20925, 0.1325714533869316, -3.7630377400656863, 206, 93, 1045, 36.083015062764645, 0, 90, 17, 12648, 1431.6500672375635, 1746.5571486376753, 1514.2469148602004, 33.563555715241094, 30.537180069502966, 22.766792833292754, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 1, 12, 0, 24, 2, 14, 0.1563686676313522, 0.6698810266280422, 0, 60, 0, 91
DEMO_LC1_HIST_0146, 2026-02-02 10:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.53114556173965, -0.04377684980069749, 1871.1264808926264, 1460.3154459625162, 2634.649243848689, 1504.8911777681599, 4.751040000000001, 2.19978, 5.16, 4.54, 15.210122501716468, 2.4115157792887416, 4.894077216640243, 16.80554130971918, -0.41317288703882277, 0.03110002682853475, 45, 7059, 20817, 0.31558852161508694, -3.1610894766613393, 211, 155, 1046, 31.553443358679456, 0, 90, 22, 12666, 1496.4531091784252, 1228.1362893431135, 1393.0357684417306, 33.99812559420088, 31.486980352978513, 22.905606815884777, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 5, 12, 0.10731940869328349, 0.38963127604398806, 0, 60, 0, 103
DEMO_LC1_HIST_0147, 2026-02-04 14:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 100.31646058105194, -0.3054638858262874, 1617.9378484879176, 1546.7043344619808, 2897.617473743266, 1305.0817359457997, 4.79952, 2.23008, 5.33, 4.54, 15.259590695841775, 2.4140615994932233, 4.868431390909401, 16.364288958169578, -0.4016727173061932, 0.030570826809331618, 45, 7070, 20811, 0.7080140243651397, -2.972487120670082, 241, 116, 1043, 29.36758252366154, 0, 90, 27, 12624, 1614.5199541289398, 1593.6968301345396, 1511.618626047707, 33.57823365040551, 30.95575027554763, 23.49612695963166, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 1, 6, 0, 12, 0, 24, 11, 16, 0.14884637365759287, 0.22301652205547584, 0, 60, 0, 83
DEMO_LC1_HIST_0148, 2026-02-16 10:30, LC · LC-DEMO-01, operator-538c64e4, HTC_VER_10, LCS480 1.5.1.62, , 97.60019890881262, -1.3095712936963586, 1742.184875556262, 900.5118858489742, 2349.384805924337, 1529.0915043913917, 4.7571, 2.2422, 5.28, 4.54, 15.270585502349071, 2.4106942286127557, 4.847791444078647, 16.710470825490397, -0.4025727887908086, 0.03286184938237321, 45, 7042, 20752, 0.4719692043569039, -4.009685860254199, 241, 105, 1048, 36.423183764331746, 0, 90, 16, 12666, 1548.5646203283422, 1520.270148834451, 1252.0891855674554, 33.60159063162468, 31.278634945613, 23.04263847569157, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 3, 6, 1, 12, 0, 24, 3, 14, 0.13986493851470644, 0.335777101252207, 0, 60, 0, 92
DEMO_LC1_HIST_0149, 2026-02-21 15:30, LC · LC-DEMO-01, operator-96fc0cae, HTC_VER_10, LCS480 1.5.1.62, , 97.58529934255913, -1.2585634001004506, 1726.4829533813333, 1384.3133596571624, 2296.4548461027116, 1374.9674437962392, 4.74498, 2.26038, 5.26, 4.54, 15.22092944891428, 2.4152244609670555, 4.89794390018959, 16.837175563193856, -0.3957760942275916, 0.031567472819007826, 45, 7076, 20337, 0.5649919183681894, -3.144433265667043, 216, 111, 1046, 35.98602280414644, 0, 90, 19, 12669, 1656.4513364525199, 1429.3526941851896, 1443.443819255097, 33.46420062012299, 31.21926581986291, 23.350930486813123, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 5, 14, 0.22484226827130893, 0.5936214387162858, 0, 60, 1, 98
DEMO_LC1_HIST_0150, 2026-02-23 16:30, LC · LC-DEMO-01, operator-81023fd5, HTC_VER_10, LCS480 1.5.1.62, , 97.605564514784, -0.038286458583750974, 1767.4233965596661, 1435.1200607790424, 2600.8279763391033, 1374.9323564254194, 4.7571, 2.21796, 5.4, 4.13, 15.25765915220159, 2.4129608330226113, 4.895648722486546, 16.143564437058213, -0.3965616214200094, 0.03360757045008915, 45, 7060, 21064, 0.4084647132018944, -2.2010213007095443, 238, 92, 1045, 20.605349312572702, 0, 90, 28, 12672, 1556.60202633382, 1617.462643275739, 1602.0201654808025, 34.11777008209103, 31.333945831702348, 22.891763522541904, extracted 2025-09-29, extracted 2025-09-29, extracted 2025-09-29, 0, 6, 0, 12, 0, 24, 3, 16, 0.7530953156790325, 0.0678736418355314, 0, 60, 0, 77
